Date,Crop,Soil Moisture,Humidity,Temperature,Irrigation Needed
2024-10-09,Sugarcane,11.276353924506134,51.36990432047379,23.977252034316194,1
2023-01-19,Barley,14.250203952552896,33.340992104887306,15.125321912628117,1
2023-03-23,Barley,69.60016652199225,45.42162803064464,11.703504525401693,0
2023-11-25,Sugarcane,46.5110228146628,31.7471369357572,24.307950123506814,0
2024-07-11,Barley,55.34442568887652,35.230466297347895,16.904409801286107,0
2024-01-08,Pea,26.61183356322695,59.18698361102997,24.837186112742245,1
2024-02-29,Wheat,43.7554709347616,59.532756482221714,24.79042020428814,0
2023-07-28,Rice,45.47602524619828,40.847991514868454,34.00019885520878,0
2023-04-22,Rice,42.20061286254596,65.91240269402431,27.291411114076087,0
2024-08-17,Wheat,40.76325007682458,51.022882012459874,38.74754662039865,0
2023-04-16,Rice,22.9539976765388,37.86944760643341,10.275117467543069,1
2024-01-19,Barley,23.838259119920608,78.88497952392038,26.212695208852814,1
2024-08-19,Rice,69.19415363206826,86.74674869251587,31.956875594194113,0
2024-08-31,Sugarcane,25.688689212880774,55.694441042847956,21.64123178917704,1
2023-01-17,Pea,15.63031236249515,80.84784519945282,35.02686485031697,1
2024-12-26,Rice,38.605107232793,58.347573597467886,15.602631921120526,0
2024-08-03,Rice,70.81104115548399,77.46178586830322,35.354132045844615,0
2023-02-27,Sugarcane,60.20035386905463,75.74845335327345,10.297856771708986,0
2024-09-25,Pea,50.420040362016756,83.03789530845197,11.335357892843467,0
2024-09-03,Pea,33.08401469331354,81.01951867632988,37.75026103007883,0
2023-10-31,Barley,34.61760120309234,53.559196546098,26.404650574279835,0
2024-11-02,Wheat,21.281705259353842,56.87033166871635,35.977982117028915,1
2023-03-12,Wheat,43.914024114503896,44.12860936931989,34.09972047343201,0
2023-08-17,Pea,12.045181301888377,60.950108082868326,14.863775730108452,1
2024-06-25,Barley,66.32519595646238,83.45287450230677,23.933967539764378,0
2023-08-19,Rice,20.178193253110372,64.44222106622266,31.642491527152306,1
2024-04-13,Barley,41.141063357050896,42.80020903300266,20.280817245748572,0
2024-03-17,Pea,65.64637721775011,42.12710682620894,36.37292826621938,0
2024-12-21,Pea,18.41333779716689,61.72231439621084,24.79805275660079,1
2024-07-07,Pea,23.724815422810313,88.90779792492238,28.947039385262133,1
2023-10-25,Rice,71.97253738278798,76.51702584997435,32.21632227825563,0
2024-01-05,Sugarcane,33.27691941420572,55.68327040703056,23.5544646954211,0
2024-10-29,Pea,60.27251500375429,40.65848388247114,16.174959371527354,0
2023-03-16,Sugarcane,41.24215037388518,34.56146302238016,28.49691205269418,0
2024-07-17,Wheat,11.206766562868488,61.849217890051335,30.621540089032727,1
2024-07-18,Wheat,67.05427541512776,63.9900393299269,26.94366968131533,0
2024-01-23,Wheat,27.661572098665346,67.72205632926935,34.02207058503864,1
2023-09-18,Pea,76.41892186312774,35.98018761891502,10.62182200174782,0
2023-11-26,Barley,68.59484151152273,57.72233140149517,10.728472299169054,0
2023-09-22,Wheat,11.58319502688625,76.36792989115347,37.459043463974126,1
2024-08-14,Rice,23.343922092355047,50.65777048775294,26.788403215348893,1
2023-07-23,Wheat,10.336436050947315,54.09591948192549,25.453756197055938,1
2023-05-12,Pea,24.481989612386982,62.00244434313297,36.55803411897149,1
2024-07-06,Barley,66.12393787819485,78.83722385753524,12.068727398633305,0
2024-03-10,Pea,66.43815130014372,57.75618804150041,37.71632593947632,0
2023-10-10,Wheat,37.4963617355581,35.45434756060981,11.378766960407864,0
2024-06-14,Pea,73.60129217124226,68.68463784749078,13.770902446627561,0
2024-10-28,Sugarcane,58.79879886506786,42.85540011263362,38.900598090436645,0
2024-03-17,Sugarcane,61.793818987884826,79.82651023684976,38.95347035318807,0
2023-07-29,Pea,45.59419946896645,60.34252454354362,35.004111483496956,0
2024-12-13,Wheat,74.79513831961353,51.423422231029626,23.092239371438062,0
2023-01-16,Sugarcane,12.36503793152604,63.83147976001924,12.398635255608422,1
2024-11-25,Sugarcane,56.786633118320594,82.3021291953813,16.131198868089463,0
2024-05-23,Rice,31.61928183114337,42.412005719962394,15.67707415369426,0
2023-02-22,Pea,14.46421779044619,32.35401036652435,32.89084440200379,1
2024-09-12,Wheat,56.494617628703494,65.66677569326606,37.6739959826841,0
2024-05-01,Barley,15.475728283149303,63.736042189004195,30.60172592288804,1
2023-10-29,Wheat,17.044563947906912,84.5183611293594,38.17242334917828,1
2024-03-15,Wheat,63.04933824898537,69.13260533820605,18.473196911429472,0
2024-05-03,Wheat,27.205062401980626,87.24366556825865,31.131828170567804,1
2024-03-12,Wheat,54.10564046947611,75.39778968852275,39.864266208761975,0
2023-12-17,Wheat,16.4634361171627,66.39696328593884,19.677099519060903,1
2024-12-19,Sugarcane,73.86464092295655,32.39503448284272,39.400512655432024,0
2023-06-11,Wheat,28.730864991798924,44.069205353795944,37.95170424656365,1
2024-09-14,Pea,71.81225742706417,42.471530468636445,25.548517011781183,0
2023-01-10,Barley,73.82191246489307,46.673873154569335,24.041239599087348,0
2023-02-08,Barley,70.71054935304247,66.0566935001182,13.533678416841582,0
2024-02-04,Pea,49.74944814083323,58.80515023754012,32.3198772556329,0
2023-03-21,Pea,71.14133496171586,88.30597840494335,15.49276270938871,0
2023-03-29,Wheat,62.72935489632003,46.01970417346883,19.530886296205363,0
2023-03-14,Rice,68.72036784871781,85.55380584079174,16.10975663202604,0
2024-03-11,Rice,33.1658053850033,36.01268439487725,21.80631014476608,0
2024-02-15,Rice,42.31261267390427,36.706882615119774,39.56573158270517,0
2024-01-16,Barley,38.216937823694465,31.210306262238788,34.84310589840372,0
2024-09-13,Wheat,49.71653456956105,83.40931202913364,20.10762012233176,0
2023-07-28,Sugarcane,45.23778022700095,46.99666675359654,12.875905601293265,0
2024-05-23,Barley,48.867463526595536,56.60320755247363,38.05413159653504,0
2023-08-22,Rice,34.74330022617163,57.12343005675962,29.77190056466705,0
2023-02-16,Wheat,57.795583261913755,34.31723586110558,29.147954786058666,0
2024-06-03,Rice,20.017584302164668,66.16251044283104,30.892795676954023,1
2023-07-02,Sugarcane,56.09347584427712,54.3874346803923,18.880050121820098,0
2024-07-12,Wheat,19.682897024098835,56.95716030383607,37.65641331272137,1
2024-09-03,Rice,46.73179075240503,34.53336235570773,16.865001322169157,0
2024-12-12,Rice,25.162727909572858,85.7540127690863,23.401917990363962,1
2023-10-14,Barley,39.57810472924167,53.85540286374041,30.369115699039064,0
2023-06-18,Rice,79.51684547799094,43.94516269710539,10.2955160082439,0
2023-09-11,Rice,28.634203611554558,54.75817149353411,13.409456692572466,1
2024-06-03,Rice,52.49521845161152,43.93184302133927,17.285430982179665,0
2024-08-06,Sugarcane,29.28677358174376,84.72646710376138,31.39462249174646,1
2024-06-17,Wheat,20.56956692164045,69.4762647042354,36.48699386559556,1
2023-09-11,Sugarcane,14.029880616312838,84.05755364136263,30.564816607481653,1
2024-08-14,Sugarcane,67.02301097499692,59.50032668518016,25.973054624057262,0
2024-11-28,Wheat,23.205005326947955,38.36280642839497,17.605644435482436,1
2024-03-22,Rice,52.337186130351874,35.378220960647354,38.942190087833524,0
2024-11-26,Sugarcane,62.07919962346483,56.097202389966824,14.90645734091763,0
2024-01-15,Rice,35.236527014666564,74.57342845245685,15.203322495493449,0
2024-06-04,Rice,35.89068512520635,77.06852095109917,15.97946521440739,0
2024-10-01,Wheat,18.02406325705269,56.42923200960662,14.342080221753584,1
2023-07-02,Rice,48.4758508592504,43.85039875252569,29.975809667005212,0
2024-05-26,Wheat,54.58782030859017,77.36536425599371,28.661850247696115,0
2023-05-15,Rice,64.6906032423301,52.06059848334294,35.05646596957259,0
2024-04-28,Wheat,75.51137209543292,78.31637244327575,13.532327348145728,0
2024-05-11,Wheat,21.747644143037107,32.64984236685527,31.157040239310792,1
2024-09-03,Pea,42.273003757799074,86.84989396667817,29.873797060681913,0
2023-03-16,Pea,53.02255829029007,39.956930901856424,23.366019076316324,0
2024-05-30,Barley,41.38954098936108,35.3715536606617,37.39509932261542,0
2024-07-15,Barley,21.41952531584279,85.98115350565666,26.50536625169966,1
2023-11-13,Wheat,15.719122973301063,44.96945084990193,16.29745425556554,1
2024-02-14,Pea,42.8254472317326,35.121904028183664,30.055507986906758,0
2024-08-11,Barley,72.93741735821689,78.89404216783188,17.595733562591278,0
2023-06-16,Wheat,24.173646974229293,51.93418861096226,14.520688708099222,1
2023-06-20,Barley,74.11661395754804,67.63954141750119,26.98222857791096,0
2024-02-02,Sugarcane,62.339179637568925,78.99872970801336,17.939201426143867,0
2023-01-06,Rice,51.46784713707626,77.39629467870326,14.782875230691154,0
2023-01-11,Barley,38.9738018245732,81.6908480881049,26.40591768953952,0
2024-10-13,Sugarcane,33.64620401522373,86.31008690073945,37.45864955269697,0
2024-04-20,Barley,11.159915138086395,87.89605492384516,39.273084273156414,1
2024-10-29,Rice,58.1500014271174,52.17186039833789,24.8506835212485,0
2024-02-28,Barley,55.50172826168189,44.99580758060085,21.539380882348322,0
2023-08-14,Wheat,57.25894998328391,55.684389269682136,15.598443712637092,0
2023-03-25,Sugarcane,40.34593313137478,63.612364952122896,28.866984036388164,0
2024-04-26,Pea,45.805673400953445,50.739082282535335,37.24037812903244,0
2024-10-20,Rice,37.675614634777155,37.412326804157594,16.875673038523644,0
2023-12-30,Pea,79.57827170368023,82.86810121637993,38.21006315309856,0
2023-12-27,Barley,47.095754667169565,74.38588337701233,37.54820737018038,0
2023-10-13,Barley,78.24753683684837,43.34808072055998,30.305287064160513,0
2023-10-11,Rice,48.675473508024425,77.68080868751974,32.23801350722431,0
2024-07-11,Wheat,68.03462875177883,58.77173554825596,30.30412001229663,0
2023-02-01,Barley,45.789598092469355,88.61156708867617,14.280376277822489,0
2023-11-17,Pea,24.804769406641448,32.55440144341182,32.08820799345307,1
2023-02-14,Wheat,16.832111971596994,70.28149734914291,24.216090291186752,1
2024-01-26,Rice,52.69691546190785,32.00529348511538,37.28566088440412,0
2024-11-16,Rice,64.92004842036204,34.6345693713676,38.688101718982665,0
2024-02-16,Barley,57.57948942373003,63.35437401691115,29.996168240852295,0
2024-04-16,Wheat,48.336684944444904,44.822367869593705,28.6513201268598,0
2024-07-16,Wheat,48.39152949662223,87.37064345854768,18.18249309688074,0
2024-08-13,Rice,46.98982215966739,58.898451600986334,17.30872344859452,0
2024-07-23,Pea,73.00843728384105,60.992172868169135,24.51081979453615,0
2023-06-21,Wheat,12.858746544110891,51.112201047271604,16.88991227066387,1
2023-03-09,Rice,76.13351905195364,45.344742709203686,34.875322621375346,0
2023-10-13,Pea,53.95570957134919,35.742420565082824,29.589526090814022,0
2023-12-27,Sugarcane,20.14043319533807,52.50003716607647,34.30387626957299,1
2023-08-23,Sugarcane,45.66355954619726,54.45064606437229,12.219126970725465,0
2024-04-17,Sugarcane,21.226314163831653,52.04140203424677,15.883118885680664,1
2024-07-14,Sugarcane,63.549404804343894,88.56158278372823,10.598949745033103,0
2023-04-15,Sugarcane,35.49727686388297,41.396269776248815,34.82436493481952,0
2024-03-17,Barley,75.65195170876548,62.40922863460254,39.493542861815534,0
2023-10-16,Wheat,64.32519706353729,63.24346720465781,13.52765214035949,0
2024-06-28,Pea,77.30457343924584,86.62053738029348,18.447671634579123,0
2024-12-24,Rice,40.05109440242657,67.8002755662846,34.57527925955962,0
2024-12-12,Sugarcane,78.420035865562,88.92217425398073,32.626447327215644,0
2023-02-04,Wheat,22.289265834525736,86.68936692501353,12.200716747251944,1
2023-08-07,Rice,38.61341596959812,53.08789502491252,17.970996880858234,0
2024-05-29,Pea,51.11435900873158,44.07900366811289,37.30601448474208,0
2024-04-20,Rice,23.120375245079828,69.19617318846346,19.723677376351908,1
2024-08-21,Barley,42.9649889190059,80.3893465543907,17.127124199565547,0
2023-06-04,Wheat,46.50641146560053,83.70148960651372,15.678884058912606,0
2023-06-01,Rice,72.81520858664032,59.24936545792082,32.138808881529016,0
2024-08-03,Rice,27.017929283336166,72.84639654781763,37.01273214435373,1
2024-02-01,Pea,22.024259787500412,40.193983708006094,33.49034198903153,1
2024-02-21,Wheat,59.616616635455465,47.73522127124856,19.515265610029317,0
2023-12-08,Wheat,57.753459738068344,79.48745905303524,34.18474475214353,0
2024-07-25,Wheat,74.85026772998118,32.96077984441345,20.19976324779997,0
2023-06-11,Pea,38.69201960222503,54.79597919920754,38.62102513478631,0
2024-02-22,Rice,58.64713042220119,42.557766207647084,33.374063965162506,0
2024-04-29,Wheat,68.75503127454631,88.79610762814727,32.19758192446193,0
2024-02-06,Pea,13.96690395139562,62.91841617838152,10.230760464535088,1
2024-04-12,Barley,78.08184164299158,85.47614099008652,31.220493505377902,0
2024-01-22,Pea,38.16328332670992,84.85689846041709,31.276668251715883,0
2023-07-16,Pea,67.79986541332372,36.07722088332476,35.23420209678252,0
2023-06-27,Sugarcane,44.1459473264867,62.846920086816425,21.55848965075996,0
2024-02-07,Barley,20.685970243699643,53.61618428986111,17.82343923686333,1
2024-03-06,Pea,47.22698635424336,31.004368725980218,35.910168583415995,0
2024-09-28,Barley,20.493621776733253,36.016384577021796,32.03751172471842,1
2024-05-05,Rice,49.996629322707726,44.386147363426176,10.752202099997305,0
2023-02-07,Barley,61.7626499309413,48.05099754344312,28.59383076138745,0
2024-04-15,Sugarcane,19.546654408447484,82.08128329995466,13.529037727796055,1
2024-04-07,Sugarcane,33.250621744204686,55.595417447260914,12.008923023317603,0
2023-08-29,Sugarcane,42.42702846874099,33.46775739494842,29.513508477240403,0
2023-10-13,Barley,43.46953763079377,74.40654172596427,31.08862042203904,0
2023-12-27,Pea,14.700653149006023,74.31617440850644,27.527002181531724,1
2023-03-24,Barley,65.26443346315756,50.31457205251688,12.234223125625016,0
2023-05-19,Sugarcane,10.499763969645267,58.23384018790564,39.78490751716468,1
2024-09-05,Pea,73.54995384884494,81.65387134452669,32.90063690856205,0
2024-02-17,Sugarcane,12.90422869314862,73.31857991472765,26.427780126078535,1
2024-03-24,Wheat,56.36306425457893,61.90223403484552,30.43750993042504,0
2023-11-06,Rice,72.68832321980624,68.13360187293236,34.181258553408185,0
2024-06-23,Sugarcane,37.36892748280964,52.13002001327203,12.898019091972515,0
2023-12-12,Rice,18.506825076723104,46.280175364922435,10.548668191259882,1
2023-11-26,Wheat,42.147502573835126,40.67254326982967,26.523220977730777,0
2024-04-05,Wheat,78.03225964497895,39.029113676701314,13.532066502536718,0
2023-07-17,Pea,52.571195533077784,76.62231389604497,30.885650582510312,0
2023-05-19,Barley,59.03935986872877,34.38033652378853,20.75985749189588,0
2024-03-29,Sugarcane,65.84587951214036,40.121374891724535,25.303431309644765,0
2023-11-08,Barley,58.41689268778976,57.75361256926017,34.13145236442003,0
2024-11-23,Wheat,24.74489259185963,69.90218649298124,22.93506410559163,1
2023-12-09,Pea,59.742360415680785,79.26803446879464,11.579945371444117,0
2024-09-11,Pea,53.58135651372744,31.50105245313349,25.88747740507106,0
2023-03-03,Barley,66.08777900573587,42.56506333973982,29.906489483015893,0
2023-05-27,Sugarcane,20.876664643239344,59.672588943867744,34.89364844581064,1
2024-08-12,Pea,46.64682593372303,37.07494287402195,30.999133192762734,0
2024-07-31,Sugarcane,18.97484724568696,82.64393618340982,10.415722588102573,1
2023-11-09,Pea,41.719648326332475,40.868257423629004,27.574555524200864,0
2023-10-17,Wheat,79.18625324902723,35.57883072896766,37.175660447265884,0
2024-12-26,Sugarcane,47.682946171953745,65.84014244565373,14.760325315947792,0
2024-08-01,Sugarcane,11.706413580614791,53.94901961647062,38.66565690491499,1
2024-11-14,Barley,24.985024157225563,42.54709337177616,16.352739046248015,1
2024-11-07,Sugarcane,77.94707594983832,76.33309346517578,36.8689761913559,0
2023-03-03,Pea,57.47486651332152,39.29937465599482,17.228135056829803,0
2024-09-01,Sugarcane,32.845420725170385,56.309879979887,34.17286649784287,0
2024-05-22,Rice,31.399016053956696,36.34508494624381,22.07657609857208,0
2024-09-19,Barley,52.980983535721826,87.87535133622544,21.79357607754676,0
2023-04-30,Rice,39.54851515555885,33.790983830654696,12.436164573492904,0
2024-07-27,Wheat,50.9673599255019,55.471713240719126,34.61805551674232,0
2024-07-15,Sugarcane,71.25867165712148,33.571706094334516,21.834178867539364,0
2024-12-26,Rice,35.77000830050741,46.339626198248375,10.015389538392018,0
2023-09-14,Sugarcane,15.082649586765326,74.37326046038032,17.432491971237003,1
2023-01-24,Rice,35.23893231826757,86.77360428155444,30.993555848358415,0
2023-12-05,Sugarcane,40.807849506771035,85.08736559597043,10.209221195975143,0
2024-10-22,Sugarcane,17.096466193961593,48.835962078433354,37.12220031921609,1
2023-02-20,Wheat,30.64217741443263,51.15104677518303,21.503408168102943,0
2024-07-10,Wheat,27.976539820038923,43.647452686973935,30.08792786062077,1
2024-07-01,Sugarcane,48.48614141349087,64.49897991718905,13.457031286181628,0
2023-04-18,Sugarcane,24.527969404964615,35.579080912223226,13.990217604501282,1
2024-06-14,Sugarcane,66.39143481112818,51.14683520704769,33.15219899618688,0
2024-05-25,Rice,27.839452582162398,31.304283092568436,12.275277186583658,1
2024-11-27,Pea,70.41901518384785,47.19272178878174,34.15198481245653,0
2024-10-01,Wheat,44.60989630470652,43.16758489006016,39.35934711042763,0
2023-04-25,Rice,72.10340751366539,51.02223267432712,29.260435053362677,0
2024-08-05,Rice,17.90491901649266,79.40477864488366,12.761829250368251,1
2024-03-01,Barley,77.84625245451292,56.046415097782614,10.867010308865762,0
2024-11-12,Pea,42.6258240158606,80.62194437887305,23.757902655678798,0
2023-08-17,Pea,12.636407244208263,88.72537065054759,34.186142977157786,1
2023-09-28,Barley,40.960474447225636,56.4391892829035,25.733074022692172,0
2024-08-17,Sugarcane,48.850780425855135,46.2202113818366,16.68292197849754,0
2023-05-07,Barley,69.32033691471489,59.07021470181597,21.518264605213275,0
2024-11-08,Pea,55.64600865627699,40.318832107657144,30.115034697260068,0
2024-04-16,Barley,69.44680964183641,76.80705273172276,23.516893566006708,0
2023-03-16,Rice,79.7318702840298,74.49476549938242,11.21600895737996,0
2024-11-19,Rice,59.04930745319173,63.07279693070278,18.407743773810815,0
2023-10-25,Barley,55.99624338656595,84.9541887500761,26.629211049182693,0
2024-10-15,Barley,56.87342604878409,81.78787428469136,10.118796248786865,0
2024-04-15,Sugarcane,38.88601143414725,59.41796147574445,28.895643458393028,0
2023-10-01,Barley,47.41245149573341,35.589811930509704,13.770171251963944,0
2023-04-23,Pea,61.24204960372794,62.32144920180495,10.252778321149899,0
2024-12-22,Pea,48.36078538586351,45.273411584401906,25.362850643875905,0
2023-09-25,Sugarcane,62.753550479015225,45.422917765126286,35.47927785743811,0
2023-12-26,Barley,49.69897037804037,74.23801389970924,19.727101753795672,0
2023-01-22,Barley,48.758935470835524,48.038153288554795,13.074112243412756,0
2023-01-16,Rice,48.780903702269526,31.68558141167439,29.565994970631646,0
2024-01-15,Sugarcane,59.46038496908802,38.10613885985808,16.326284274029383,0
2024-05-16,Rice,54.4094531637529,43.77550510238218,15.923539982476493,0
2024-07-17,Rice,64.57361059180944,51.1224934037226,29.979221941582665,0
2024-11-05,Sugarcane,33.96468301276688,49.821667756579615,30.41508269542732,0
2024-05-03,Pea,38.659398645452825,86.91661641947641,12.229644905100134,0
2023-09-17,Pea,14.695754560329815,49.962494376832325,31.72399944077209,1
2024-01-04,Rice,52.67628520733476,48.117037204811865,28.11993347474122,0
2024-08-30,Sugarcane,65.15729772083603,44.34288173905006,29.376754909452494,0
2023-07-17,Barley,75.70859852015906,76.64141195168564,30.339957784416544,0
2024-12-25,Pea,16.019720478560284,74.9362051905301,35.169397510791,1
2023-04-24,Rice,14.464331482875009,57.90668960837069,31.012671822301158,1
2024-08-04,Barley,17.687211446505845,69.65286773124086,34.52031290068924,1
2024-05-31,Wheat,64.02651723829226,85.09675801823269,14.480474792202248,0
2024-05-12,Pea,67.14916861187506,58.959106734192716,17.980360897039564,0
2023-12-22,Wheat,49.52083707890579,70.34545696201073,26.66062359678345,0
2023-11-13,Barley,32.68587692621825,79.97975669823,22.144866868401174,0
2024-09-08,Pea,63.439446011651675,77.36278985946481,12.548800397494436,0
2023-10-22,Barley,29.183153690068092,64.51365162606182,31.345016251597535,1
2024-12-01,Wheat,63.736163958066946,89.60888683860867,22.591056742099752,0
2023-11-23,Barley,56.38368324626517,55.846611825761386,16.792427217458822,0
2023-11-11,Wheat,77.58856432783129,55.17855164817194,30.678685464854183,0
2023-06-28,Sugarcane,35.60353692625661,59.10070401265928,20.612494094974025,0
2024-12-01,Wheat,12.365624091066461,33.22310132527709,29.60536400234018,1
2024-07-28,Rice,26.074209480060624,77.09569560151749,22.47688501432268,1
2024-05-03,Sugarcane,28.55090003968414,81.35675429276674,36.55514477514199,1
2024-09-04,Rice,31.903307452315165,42.86204296065721,34.655071130587906,0
2024-11-09,Sugarcane,16.42761450920453,30.41058240833952,39.13970673341509,1
2023-09-21,Rice,21.80141666678631,54.00501660943917,10.138971397675252,1
2024-12-22,Wheat,32.34912037120847,79.32227240863418,12.141087046916503,0
2024-02-08,Sugarcane,14.936227549636778,41.50952201478582,25.877152500759834,1
2024-03-09,Barley,24.24228249216114,45.97662313548089,39.55050045890109,1
2024-03-06,Rice,65.16748959313716,48.29247649315353,27.11371986795904,0
2023-07-27,Barley,36.347192683755765,45.647970759813546,12.41117718084795,0
2024-05-15,Barley,36.4100232469502,71.49335757480092,11.98904411680428,0
2023-12-20,Sugarcane,60.60168419617453,76.61223821271957,12.230533965564607,0
2024-07-08,Sugarcane,37.25275367526902,58.203107937136075,13.934947489145667,0
2023-10-17,Wheat,45.45548530109489,79.89782100112666,28.103061415654608,0
2024-10-31,Barley,10.655635808335829,38.0662136642575,18.66153660708285,1
2024-10-02,Wheat,59.90328992239009,54.413047506228594,20.68132820534097,0
2024-06-26,Sugarcane,73.87489308361548,49.923481096431644,20.888717609388937,0
2024-06-04,Pea,40.613101061990065,79.67896231232487,35.237642176402304,0
2023-11-10,Pea,74.51190756340418,56.48294511937855,23.767114323716633,0
2023-09-21,Wheat,49.10037042212472,71.08410761343782,12.758037948220496,0
2023-06-23,Sugarcane,51.41641120067372,32.395153730662614,20.00799886627238,0
2024-02-20,Wheat,23.243722980625904,73.369383787835,10.64988170713134,1
2024-11-05,Sugarcane,51.37668631359462,69.87230204830686,19.522919270714194,0
2023-06-07,Wheat,64.57862906711043,69.3651081878578,10.797990131347976,0
2023-04-13,Sugarcane,15.379594457916342,76.48381866897955,30.84222175976845,1
2024-06-03,Sugarcane,51.52791081598299,55.242011679911634,10.972970630006246,0
2023-03-30,Barley,65.29415433664272,84.77420830797237,17.047129600165015,0
2024-11-25,Wheat,55.293224185669715,42.32973738384916,32.199670354052046,0
